Time,Energy delta[Wh],GHI,temperature,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_condition,hour,month
18-01-2017 11:00,1012,37.2,-2.7,1041,86,3.2,0,0,97,1,255,495,0.52,4,11,1
18-01-2017 11:15,1453,13.1,-2.7,1041,86,3.2,0,0,97,1,270,495,0.55,4,11,1
18-01-2017 11:30,637,14.7,-2.7,1041,86,3.2,0,0,97,1,285,495,0.58,4,11,1
18-01-2017 11:45,656,23.2,-2.7,1041,86,3.2,0,0,97,1,300,495,0.61,4,11,1
18-01-2017 12:00,665,23.3,-2,1040,85,3.4,0,0,96,1,315,495,0.64,4,12,1
18-01-2017 12:15,692,20.7,-2,1040,85,3.4,0,0,96,1,330,495,0.67,4,12,1
18-01-2017 12:30,643,19.8,-2,1040,85,3.4,0,0,96,1,345,495,0.7,4,12,1
18-01-2017 12:45,571,19,-2,1040,85,3.4,0,0,96,1,360,495,0.73,4,12,1
18-01-2017 13:00,517,15.6,-1.9,1040,85,3.4,0,0,95,1,375,495,0.76,4,13,1
18-01-2017 13:15,464,12.4,-1.9,1040,85,3.4,0,0,95,1,390,495,0.79,4,13,1
18-01-2017 13:30,373,9,-1.9,1040,85,3.4,0,0,95,1,405,495,0.82,4,13,1
18-01-2017 13:45,325,5.3,-1.9,1040,85,3.4,0,0,95,1,420,495,0.85,4,13,1
18-01-2017 14:00,229,3.7,-1.9,1040,86,3.2,0,0,96,1,435,495,0.88,4,14,1
18-01-2017 14:15,137,11.1,-1.9,1040,86,3.2,0,0,96,1,450,495,0.91,4,14,1
18-01-2017 14:30,82,9.4,-1.9,1040,86,3.2,0,0,96,1,465,495,0.94,4,14,1
18-01-2017 14:45,39,4,-1.9,1040,86,3.2,0,0,96,1,480,495,0.97,4,14,1
18-01-2017 15:00,10,0.4,-1.9,1040,88,3,0,0,95,1,495,495,1,4,15,1
18-01-2017 15:15,0,0,-1.9,1040,88,3,0,0,95,0,0,495,0,4,15,1
18-01-2017 15:30,0,0,-1.9,1040,88,3,0,0,95,0,0,495,0,4,15,1
18-01-2017 15:45,0,0,-1.9,1040,88,3,0,0,95,0,0,495,0,4,15,1
18-01-2017 16:00,0,0,-2.2,1040,88,3.2,0,0,98,0,0,495,0,4,16,1
18-01-2017 16:15,0,0,-2.2,1040,88,3.2,0,0,98,0,0,495,0,4,16,1
18-01-2017 16:30,0,0,-2.2,1040,88,3.2,0,0,98,0,0,495,0,4,16,1
18-01-2017 16:45,0,0,-2.2,1040,88,3.2,0,0,98,0,0,495,0,4,16,1
18-01-2017 17:00,0,0,-2.2,1040,89,3.4,0,0,98,0,0,495,0,4,17,1
18-01-2017 17:15,0,0,-2.2,1040,89,3.4,0,0,98,0,0,495,0,4,17,1
18-01-2017 17:30,0,0,-2.2,1040,89,3.4,0,0,98,0,0,495,0,4,17,1
18-01-2017 17:45,0,0,-2.2,1040,89,3.4,0,0,98,0,0,495,0,4,17,1
18-01-2017 18:00,0,0,-2.4,1040,89,3.6,0,0,100,0,0,495,0,4,18,1
18-01-2017 18:15,0,0,-2.4,1040,89,3.6,0,0,100,0,0,495,0,4,18,1
18-01-2017 18:30,0,0,-2.4,1040,89,3.6,0,0,100,0,0,495,0,4,18,1
18-01-2017 18:45,0,0,-2.4,1040,89,3.6,0,0,100,0,0,495,0,4,18,1
18-01-2017 19:00,0,0,-3.2,1040,90,3.7,0,0,96,0,0,495,0,4,19,1
18-01-2017 19:15,0,0,-3.2,1040,90,3.7,0,0,96,0,0,495,0,4,19,1
18-01-2017 19:30,0,0,-3.2,1040,90,3.7,0,0,96,0,0,495,0,4,19,1
18-01-2017 19:45,0,0,-3.2,1040,90,3.7,0,0,96,0,0,495,0,4,19,1
18-01-2017 20:00,0,0,-2.9,1040,90,3.7,0,0,93,0,0,495,0,4,20,1
18-01-2017 20:15,0,0,-2.9,1040,90,3.7,0,0,93,0,0,495,0,4,20,1
18-01-2017 20:30,0,0,-2.9,1040,90,3.7,0,0,93,0,0,495,0,4,20,1
18-01-2017 20:45,0,0,-2.9,1040,90,3.7,0,0,93,0,0,495,0,4,20,1
18-01-2017 21:00,0,0,-3,1040,90,3.9,0,0,95,0,0,495,0,4,21,1
18-01-2017 21:15,0,0,-3,1040,90,3.9,0,0,95,0,0,495,0,4,21,1
18-01-2017 21:30,0,0,-3,1040,90,3.9,0,0,95,0,0,495,0,4,21,1
18-01-2017 21:45,0,0,-3,1040,90,3.9,0,0,95,0,0,495,0,4,21,1
18-01-2017 22:00,0,0,-3,1039,90,4,0,0,95,0,0,495,0,4,22,1
18-01-2017 22:15,0,0,-3,1039,90,4,0,0,95,0,0,495,0,4,22,1
18-01-2017 22:30,0,0,-3,1039,90,4,0,0,95,0,0,495,0,4,22,1
18-01-2017 22:45,0,0,-3,1039,90,4,0,0,95,0,0,495,0,4,22,1
18-01-2017 23:00,0,0,-3,1039,90,4.1,0,0,99,0,0,495,0,4,23,1
18-01-2017 23:15,0,0,-3,1039,90,4.1,0,0,99,0,0,495,0,4,23,1
18-01-2017 23:30,0,0,-3,1039,90,4.1,0,0,99,0,0,495,0,4,23,1
18-01-2017 23:45,0,0,-3,1039,90,4.1,0,0,99,0,0,495,0,4,23,1
19-01-2017 00:00,0,0,-3,1039,89,4.1,0,0,97,0,0,495,0,4,0,1
19-01-2017 00:15,0,0,-3,1039,89,4.1,0,0,97,0,0,495,0,4,0,1
19-01-2017 00:30,0,0,-3,1039,89,4.1,0,0,97,0,0,495,0,4,0,1
19-01-2017 00:45,0,0,-3,1039,89,4.1,0,0,97,0,0,495,0,4,0,1
19-01-2017 01:00,0,0,-3,1039,89,4,0,0,95,0,0,495,0,4,1,1
19-01-2017 01:15,0,0,-3,1039,89,4,0,0,95,0,0,495,0,4,1,1
19-01-2017 01:30,0,0,-3,1039,89,4,0,0,95,0,0,495,0,4,1,1
19-01-2017 01:45,0,0,-3,1039,89,4,0,0,95,0,0,495,0,4,1,1
19-01-2017 02:00,0,0,-3,1039,89,4,0,0,94,0,0,495,0,4,2,1
19-01-2017 02:15,0,0,-3,1039,89,4,0,0,94,0,0,495,0,4,2,1
19-01-2017 02:30,0,0,-3,1039,89,4,0,0,94,0,0,495,0,4,2,1
19-01-2017 02:45,0,0,-3,1039,89,4,0,0,94,0,0,495,0,4,2,1
19-01-2017 03:00,0,0,-3,1039,88,4.1,0,0,87,0,0,495,0,4,3,1
19-01-2017 03:15,0,0,-3,1039,88,4.1,0,0,87,0,0,495,0,4,3,1
19-01-2017 03:30,0,0,-3,1039,88,4.1,0,0,87,0,0,495,0,4,3,1
19-01-2017 03:45,0,0,-3,1039,88,4.1,0,0,87,0,0,495,0,4,3,1
19-01-2017 04:00,0,0,-3,1038,88,4.4,0,0,96,0,0,495,0,4,4,1
19-01-2017 04:15,0,0,-3,1038,88,4.4,0,0,96,0,0,495,0,4,4,1
19-01-2017 04:30,0,0,-3,1038,88,4.4,0,0,96,0,0,495,0,4,4,1
19-01-2017 04:45,0,0,-3,1038,88,4.4,0,0,96,0,0,495,0,4,4,1
19-01-2017 05:00,0,0,-3,1038,88,4.6,0,0,98,0,0,495,0,4,5,1
19-01-2017 05:15,0,0,-3,1038,88,4.6,0,0,98,0,0,495,0,4,5,1
19-01-2017 05:30,0,0,-3,1038,88,4.6,0,0,98,0,0,495,0,4,5,1
19-01-2017 05:45,0,0,-3,1038,88,4.6,0,0,98,0,0,495,0,4,5,1
19-01-2017 06:00,0,0,-2.9,1038,88,4.4,0,0,97,0,0,495,0,4,6,1
19-01-2017 06:15,0,0,-2.9,1038,88,4.4,0,0,97,0,0,495,0,4,6,1
19-01-2017 06:30,0,0,-2.9,1038,88,4.4,0,0,97,0,0,495,0,4,6,1
19-01-2017 06:45,0,0,-2.9,1038,88,4.4,0,0,97,0,0,495,0,4,6,1
19-01-2017 07:00,0,0.1,-2.9,1038,87,4.4,0,0,99,1,15,495,0.03,4,7,1
19-01-2017 07:15,0,2.9,-2.9,1038,87,4.4,0,0,99,1,30,495,0.06,4,7,1
19-01-2017 07:30,34,7.7,-2.9,1038,87,4.4,0,0,99,1,45,495,0.09,4,7,1
19-01-2017 07:45,59,6.3,-2.9,1038,87,4.4,0,0,99,1,60,495,0.12,4,7,1
19-01-2017 08:00,82,3.5,-2.7,1038,87,4.3,0,0,98,1,75,495,0.15,4,8,1
19-01-2017 08:15,116,4.1,-2.7,1038,87,4.3,0,0,98,1,90,495,0.18,4,8,1
19-01-2017 08:30,168,4.3,-2.7,1038,87,4.3,0,0,98,1,105,495,0.21,4,8,1
19-01-2017 08:45,202,4.6,-2.7,1038,87,4.3,0,0,98,1,120,495,0.24,4,8,1
19-01-2017 09:00,258,5,-2.1,1038,85,4.2,0,0,99,1,135,495,0.27,4,9,1
19-01-2017 09:15,319,5.3,-2.1,1038,85,4.2,0,0,99,1,150,495,0.3,4,9,1
19-01-2017 09:30,316,5.6,-2.1,1038,85,4.2,0,0,99,1,165,495,0.33,4,9,1
19-01-2017 09:45,347,5.8,-2.1,1038,85,4.2,0,0,99,1,180,495,0.36,4,9,1
19-01-2017 10:00,339,6.3,-2,1038,85,3.9,0,0,100,1,195,495,0.39,4,10,1
19-01-2017 10:15,355,12.8,-2,1038,85,3.9,0,0,100,1,210,495,0.42,4,10,1
19-01-2017 10:30,343,15,-2,1038,85,3.9,0,0,100,1,225,495,0.45,4,10,1
19-01-2017 10:45,376,14,-2,1038,85,3.9,0,0,100,1,240,495,0.48,4,10,1
19-01-2017 11:00,383,12.7,-1.9,1038,85,3.9,0,0,100,1,255,495,0.52,4,11,1
19-01-2017 11:15,423,13.5,-1.9,1038,85,3.9,0,0,100,1,270,495,0.55,4,11,1
19-01-2017 11:30,487,13.8,-1.9,1038,85,3.9,0,0,100,1,285,495,0.58,4,11,1
19-01-2017 11:45,427,15.4,-1.9,1038,85,3.9,0,0,100,1,300,495,0.61,4,11,1
19-01-2017 12:00,428,16.2,-1.9,1037,85,4,0,0,100,1,315,495,0.64,4,12,1
19-01-2017 12:15,442,16.1,-1.9,1037,85,4,0,0,100,1,330,495,0.67,4,12,1
19-01-2017 12:30,425,14.4,-1.9,1037,85,4,0,0,100,1,345,495,0.7,4,12,1
19-01-2017 12:45,397,13.8,-1.9,1037,85,4,0,0,100,1,360,495,0.73,4,12,1
19-01-2017 13:00,296,13,-1.4,1037,84,4.2,0,0,100,1,375,495,0.76,4,13,1
19-01-2017 13:15,323,10.8,-1.4,1037,84,4.2,0,0,100,1,390,495,0.79,4,13,1
19-01-2017 13:30,215,8.3,-1.4,1037,84,4.2,0,0,100,1,405,495,0.82,4,13,1
19-01-2017 13:45,170,5.9,-1.4,1037,84,4.2,0,0,100,1,420,495,0.85,4,13,1
19-01-2017 14:00,133,4,-1.3,1037,84,4.2,0,0,100,1,435,495,0.88,4,14,1
19-01-2017 14:15,92,11.7,-1.3,1037,84,4.2,0,0,100,1,450,495,0.91,4,14,1
19-01-2017 14:30,56,10.1,-1.3,1037,84,4.2,0,0,100,1,465,495,0.94,4,14,1
19-01-2017 14:45,28,4.5,-1.3,1037,84,4.2,0,0,100,1,480,495,0.97,4,14,1
19-01-2017 15:00,9,0.7,-1.4,1036,84,4.1,0,0,100,1,495,495,1,4,15,1
19-01-2017 15:15,0,0,-1.4,1036,84,4.1,0,0,100,0,0,495,0,4,15,1
19-01-2017 15:30,0,0,-1.4,1036,84,4.1,0,0,100,0,0,495,0,4,15,1
19-01-2017 15:45,0,0,-1.4,1036,84,4.1,0,0,100,0,0,495,0,4,15,1
19-01-2017 16:00,0,0,-1.3,1036,85,4,0,0,100,0,0,495,0,4,16,1
19-01-2017 16:15,0,0,-1.3,1036,85,4,0,0,100,0,0,495,0,4,16,1
19-01-2017 16:30,0,0,-1.3,1036,85,4,0,0,100,0,0,495,0,4,16,1
19-01-2017 16:45,0,0,-1.3,1036,85,4,0,0,100,0,0,495,0,4,16,1
19-01-2017 17:00,0,0,-1.2,1036,86,4,0,0,100,0,0,495,0,4,17,1
19-01-2017 17:15,0,0,-1.2,1036,86,4,0,0,100,0,0,495,0,4,17,1
19-01-2017 17:30,0,0,-1.2,1036,86,4,0,0,100,0,0,495,0,4,17,1
19-01-2017 17:45,0,0,-1.2,1036,86,4,0,0,100,0,0,495,0,4,17,1
19-01-2017 18:00,0,0,-1.2,1036,87,3.9,0,0,100,0,0,495,0,4,18,1
19-01-2017 18:15,0,0,-1.2,1036,87,3.9,0,0,100,0,0,495,0,4,18,1
19-01-2017 18:30,0,0,-1.2,1036,87,3.9,0,0,100,0,0,495,0,4,18,1
19-01-2017 18:45,0,0,-1.2,1036,87,3.9,0,0,100,0,0,495,0,4,18,1
19-01-2017 19:00,0,0,-1.2,1036,89,4.1,0,0,100,0,0,495,0,4,19,1
19-01-2017 19:15,0,0,-1.2,1036,89,4.1,0,0,100,0,0,495,0,4,19,1
19-01-2017 19:30,0,0,-1.2,1036,89,4.1,0,0,100,0,0,495,0,4,19,1
19-01-2017 19:45,0,0,-1.2,1036,89,4.1,0,0,100,0,0,495,0,4,19,1
19-01-2017 20:00,0,0,-1.1,1036,91,4.3,0,0,100,0,0,495,0,4,20,1
19-01-2017 20:15,0,0,-1.1,1036,91,4.3,0,0,100,0,0,495,0,4,20,1
19-01-2017 20:30,0,0,-1.1,1036,91,4.3,0,0,100,0,0,495,0,4,20,1
19-01-2017 20:45,0,0,-1.1,1036,91,4.3,0,0,100,0,0,495,0,4,20,1
19-01-2017 21:00,0,0,-1,1036,93,4,0,0,100,0,0,495,0,4,21,1
19-01-2017 21:15,0,0,-1,1036,93,4,0,0,100,0,0,495,0,4,21,1
19-01-2017 21:30,0,0,-1,1036,93,4,0,0,100,0,0,495,0,4,21,1
19-01-2017 21:45,0,0,-1,1036,93,4,0,0,100,0,0,495,0,4,21,1
19-01-2017 22:00,0,0,-0.9,1036,95,3.9,0,0,100,0,0,495,0,4,22,1
19-01-2017 22:15,0,0,-0.9,1036,95,3.9,0,0,100,0,0,495,0,4,22,1
19-01-2017 22:30,0,0,-0.9,1036,95,3.9,0,0,100,0,0,495,0,4,22,1
19-01-2017 22:45,0,0,-0.9,1036,95,3.9,0,0,100,0,0,495,0,4,22,1
19-01-2017 23:00,0,0,-0.8,1035,97,3.9,0,0,100,0,0,495,0,4,23,1
19-01-2017 23:15,0,0,-0.8,1035,97,3.9,0,0,100,0,0,495,0,4,23,1
19-01-2017 23:30,0,0,-0.8,1035,97,3.9,0,0,100,0,0,495,0,4,23,1
19-01-2017 23:45,0,0,-0.8,1035,97,3.9,0,0,100,0,0,495,0,4,23,1
20-01-2017 00:00,0,0,-0.6,1035,98,4,0,0,100,0,0,495,0,4,0,1
20-01-2017 00:15,0,0,-0.6,1035,98,4,0,0,100,0,0,495,0,4,0,1
20-01-2017 00:30,0,0,-0.6,1035,98,4,0,0,100,0,0,495,0,4,0,1
20-01-2017 00:45,0,0,-0.6,1035,98,4,0,0,100,0,0,495,0,4,0,1
20-01-2017 01:00,0,0,0,1035,98,4,0,0,100,0,0,495,0,4,1,1
20-01-2017 01:15,0,0,0,1035,98,4,0,0,100,0,0,495,0,4,1,1
20-01-2017 01:30,0,0,0,1035,98,4,0,0,100,0,0,495,0,4,1,1
20-01-2017 01:45,0,0,0,1035,98,4,0,0,100,0,0,495,0,4,1,1
20-01-2017 02:00,0,0,0,1035,99,3.8,0,0,100,0,0,495,0,4,2,1
20-01-2017 02:15,0,0,0,1035,99,3.8,0,0,100,0,0,495,0,4,2,1
20-01-2017 02:30,0,0,0,1035,99,3.8,0,0,100,0,0,495,0,4,2,1
20-01-2017 02:45,0,0,0,1035,99,3.8,0,0,100,0,0,495,0,4,2,1
20-01-2017 03:00,0,0,0,1034,99,3.8,0,0,100,0,0,495,0,4,3,1
20-01-2017 03:15,0,0,0,1034,99,3.8,0,0,100,0,0,495,0,4,3,1
20-01-2017 03:30,0,0,0,1034,99,3.8,0,0,100,0,0,495,0,4,3,1
20-01-2017 03:45,0,0,0,1034,99,3.8,0,0,100,0,0,495,0,4,3,1
20-01-2017 04:00,0,0,0.1,1034,99,3.8,0,0,100,0,0,495,0,4,4,1
20-01-2017 04:15,0,0,0.1,1034,99,3.8,0,0,100,0,0,495,0,4,4,1
20-01-2017 04:30,0,0,0.1,1034,99,3.8,0,0,100,0,0,495,0,4,4,1
20-01-2017 04:45,0,0,0.1,1034,99,3.8,0,0,100,0,0,495,0,4,4,1
20-01-2017 05:00,0,0,0.1,1034,99,4,0,0,100,0,0,495,0,4,5,1
20-01-2017 05:15,0,0,0.1,1034,99,4,0,0,100,0,0,495,0,4,5,1
20-01-2017 05:30,0,0,0.1,1034,99,4,0,0,100,0,0,495,0,4,5,1
20-01-2017 05:45,0,0,0.1,1034,99,4,0,0,100,0,0,495,0,4,5,1
20-01-2017 06:00,0,0,0.6,1034,100,4,0,0,100,0,0,495,0,4,6,1
20-01-2017 06:15,0,0,0.6,1034,100,4,0,0,100,0,0,495,0,4,6,1
20-01-2017 06:30,0,0,0.6,1034,100,4,0,0,100,0,0,495,0,4,6,1
20-01-2017 06:45,0,0,0.6,1034,100,4,0,0,100,0,0,495,0,4,6,1
20-01-2017 07:00,0,0.2,0.6,1034,100,4,0,0,100,1,15,495,0.03,4,7,1
20-01-2017 07:15,17,3.2,0.6,1034,100,4,0,0,100,1,30,495,0.06,4,7,1
20-01-2017 07:30,31,8.1,0.6,1034,100,4,0,0,100,1,45,495,0.09,4,7,1
20-01-2017 07:45,60,5.5,0.6,1034,100,4,0,0,100,1,60,495,0.12,4,7,1
20-01-2017 08:00,94,3,0.7,1034,100,4,0,0,100,1,75,495,0.15,4,8,1
20-01-2017 08:15,134,3.5,0.7,1034,100,4,0,0,100,1,90,495,0.18,4,8,1
20-01-2017 08:30,176,4.8,0.7,1034,100,4,0,0,100,1,105,495,0.21,4,8,1
20-01-2017 08:45,235,5.2,0.7,1034,100,4,0,0,100,1,120,495,0.24,4,8,1
20-01-2017 09:00,290,5.1,0.8,1034,100,4.2,0,0,100,1,135,495,0.27,4,9,1
20-01-2017 09:15,281,5.3,0.8,1034,100,4.2,0,0,100,1,150,495,0.3,4,9,1
20-01-2017 09:30,302,5.6,0.8,1034,100,4.2,0,0,100,1,165,495,0.33,4,9,1
20-01-2017 09:45,335,5.9,0.8,1034,100,4.2,0,0,100,1,180,495,0.36,4,9,1
20-01-2017 10:00,338,6.1,0.9,1034,99,3.9,0,0,100,1,195,495,0.39,4,10,1
20-01-2017 10:15,344,6.3,0.9,1034,99,3.9,0,0,100,1,210,495,0.42,4,10,1
20-01-2017 10:30,352,6.6,0.9,1034,99,3.9,0,0,100,1,225,495,0.45,4,10,1
20-01-2017 10:45,331,10.9,0.9,1034,99,3.9,0,0,100,1,240,495,0.48,4,10,1
20-01-2017 11:00,303,10.3,1.5,1033,98,4.1,0,0,100,1,255,495,0.52,4,11,1
20-01-2017 11:15,356,7.7,1.5,1033,98,4.1,0,0,100,1,270,495,0.55,4,11,1
20-01-2017 11:30,371,6.7,1.5,1033,98,4.1,0,0,100,1,285,495,0.58,4,11,1
20-01-2017 11:45,353,8.7,1.5,1033,98,4.1,0,0,100,1,300,495,0.61,4,11,1
20-01-2017 12:00,331,10.8,1.6,1033,98,4.1,0,0,100,1,315,495,0.64,4,12,1
20-01-2017 12:15,335,10,1.6,1033,98,4.1,0,0,100,1,330,495,0.67,4,12,1
20-01-2017 12:30,279,11.1,1.6,1033,98,4.1,0,0,100,1,345,495,0.7,4,12,1
20-01-2017 12:45,267,13.6,1.6,1033,98,4.1,0,0,100,1,360,495,0.73,4,12,1
20-01-2017 13:00,262,10.6,1.7,1033,99,4.2,0,0,100,1,375,495,0.76,4,13,1
20-01-2017 13:15,215,12.3,1.7,1033,99,4.2,0,0,100,1,390,495,0.79,4,13,1
20-01-2017 13:30,215,10.3,1.7,1033,99,4.2,0,0,100,1,405,495,0.82,4,13,1
20-01-2017 13:45,201,7.4,1.7,1033,99,4.2,0,0,100,1,420,495,0.85,4,13,1
20-01-2017 14:00,151,6.9,2,1033,99,4.3,0,0,100,1,435,495,0.88,4,14,1
20-01-2017 14:15,121,3.9,2,1033,99,4.3,0,0,100,1,450,495,0.91,4,14,1
20-01-2017 14:30,68,7.5,2,1033,99,4.3,0,0,100,1,465,495,0.94,4,14,1
20-01-2017 14:45,44,5,2,1033,99,4.3,0,0,100,1,480,495,0.97,4,14,1
20-01-2017 15:00,15,1,2,1032,99,4.4,0,0,98,1,495,495,1,4,15,1
20-01-2017 15:15,0,0,2,1032,99,4.4,0,0,98,0,0,495,0,4,15,1
20-01-2017 15:30,0,0,2,1032,99,4.4,0,0,98,0,0,495,0,4,15,1
20-01-2017 15:45,0,0,2,1032,99,4.4,0,0,98,0,0,495,0,4,15,1
20-01-2017 16:00,0,0,2,1032,99,4.4,0,0,100,0,0,495,0,4,16,1
20-01-2017 16:15,0,0,2,1032,99,4.4,0,0,100,0,0,495,0,4,16,1
20-01-2017 16:30,0,0,2,1032,99,4.4,0,0,100,0,0,495,0,4,16,1
20-01-2017 16:45,0,0,2,1032,99,4.4,0,0,100,0,0,495,0,4,16,1
20-01-2017 17:00,0,0,2,1033,99,4.3,0,0,100,0,0,495,0,4,17,1
20-01-2017 17:15,0,0,2,1033,99,4.3,0,0,100,0,0,495,0,4,17,1
20-01-2017 17:30,0,0,2,1033,99,4.3,0,0,100,0,0,495,0,4,17,1
20-01-2017 17:45,0,0,2,1033,99,4.3,0,0,100,0,0,495,0,4,17,1
20-01-2017 18:00,0,0,1.8,1032,99,4.2,0,0,100,0,0,495,0,4,18,1
20-01-2017 18:15,0,0,1.8,1032,99,4.2,0,0,100,0,0,495,0,4,18,1
20-01-2017 18:30,0,0,1.8,1032,99,4.2,0,0,100,0,0,495,0,4,18,1
20-01-2017 18:45,0,0,1.8,1032,99,4.2,0,0,100,0,0,495,0,4,18,1
20-01-2017 19:00,0,0,1.4,1032,99,4.1,0,0,99,0,0,495,0,4,19,1
20-01-2017 19:15,0,0,1.4,1032,99,4.1,0,0,99,0,0,495,0,4,19,1
20-01-2017 19:30,0,0,1.4,1032,99,4.1,0,0,99,0,0,495,0,4,19,1
20-01-2017 19:45,0,0,1.4,1032,99,4.1,0,0,99,0,0,495,0,4,19,1
20-01-2017 20:00,0,0,0.9,1032,98,4,0,0,100,0,0,495,0,4,20,1
20-01-2017 20:15,0,0,0.9,1032,98,4,0,0,100,0,0,495,0,4,20,1
20-01-2017 20:30,0,0,0.9,1032,98,4,0,0,100,0,0,495,0,4,20,1
20-01-2017 20:45,0,0,0.9,1032,98,4,0,0,100,0,0,495,0,4,20,1
20-01-2017 21:00,0,0,1.8,1033,98,4,0,0,100,0,0,495,0,4,21,1
20-01-2017 21:15,0,0,1.8,1033,98,4,0,0,100,0,0,495,0,4,21,1
20-01-2017 21:30,0,0,1.8,1033,98,4,0,0,100,0,0,495,0,4,21,1
20-01-2017 21:45,0,0,1.8,1033,98,4,0,0,100,0,0,495,0,4,21,1
20-01-2017 22:00,0,0,1.8,1032,97,3.9,0,0,100,0,0,495,0,4,22,1
20-01-2017 22:15,0,0,1.8,1032,97,3.9,0,0,100,0,0,495,0,4,22,1
20-01-2017 22:30,0,0,1.8,1032,97,3.9,0,0,100,0,0,495,0,4,22,1
20-01-2017 22:45,0,0,1.8,1032,97,3.9,0,0,100,0,0,495,0,4,22,1
20-01-2017 23:00,0,0,1.8,1032,97,3.9,0,0,100,0,0,495,0,4,23,1
20-01-2017 23:15,0,0,1.8,1032,97,3.9,0,0,100,0,0,495,0,4,23,1
20-01-2017 23:30,0,0,1.8,1032,97,3.9,0,0,100,0,0,495,0,4,23,1
20-01-2017 23:45,0,0,1.8,1032,97,3.9,0,0,100,0,0,495,0,4,23,1
21-01-2017 00:00,0,0,1.8,1032,96,3.8,0,0,100,0,0,495,0,4,0,1
21-01-2017 00:15,0,0,1.8,1032,96,3.8,0,0,100,0,0,495,0,4,0,1
21-01-2017 00:30,0,0,1.8,1032,96,3.8,0,0,100,0,0,495,0,4,0,1
21-01-2017 00:45,0,0,1.8,1032,96,3.8,0,0,100,0,0,495,0,4,0,1
21-01-2017 01:00,0,0,1.8,1031,97,3.6,0,0,100,0,0,495,0,4,1,1
21-01-2017 01:15,0,0,1.8,1031,97,3.6,0,0,100,0,0,495,0,4,1,1
21-01-2017 01:30,0,0,1.8,1031,97,3.6,0,0,100,0,0,495,0,4,1,1
21-01-2017 01:45,0,0,1.8,1031,97,3.6,0,0,100,0,0,495,0,4,1,1
21-01-2017 02:00,0,0,1.6,1031,97,3.5,0,0,100,0,0,495,0,4,2,1
21-01-2017 02:15,0,0,1.6,1031,97,3.5,0,0,100,0,0,495,0,4,2,1
21-01-2017 02:30,0,0,1.6,1031,97,3.5,0,0,100,0,0,495,0,4,2,1
21-01-2017 02:45,0,0,1.6,1031,97,3.5,0,0,100,0,0,495,0,4,2,1
21-01-2017 03:00,0,0,1.6,1031,97,3.4,0,0,100,0,0,495,0,4,3,1
21-01-2017 03:15,0,0,1.6,1031,97,3.4,0,0,100,0,0,495,0,4,3,1
21-01-2017 03:30,0,0,1.6,1031,97,3.4,0,0,100,0,0,495,0,4,3,1
21-01-2017 03:45,0,0,1.6,1031,97,3.4,0,0,100,0,0,495,0,4,3,1
21-01-2017 04:00,0,0,1.6,1031,97,3.3,0,0,100,0,0,495,0,4,4,1
21-01-2017 04:15,0,0,1.6,1031,97,3.3,0,0,100,0,0,495,0,4,4,1
21-01-2017 04:30,0,0,1.6,1031,97,3.3,0,0,100,0,0,495,0,4,4,1
21-01-2017 04:45,0,0,1.6,1031,97,3.3,0,0,100,0,0,495,0,4,4,1
21-01-2017 05:00,0,0,1.5,1031,97,3.2,0,0,100,0,0,495,0,4,5,1
21-01-2017 05:15,0,0,1.5,1031,97,3.2,0,0,100,0,0,495,0,4,5,1
21-01-2017 05:30,0,0,1.5,1031,97,3.2,0,0,100,0,0,495,0,4,5,1
21-01-2017 05:45,0,0,1.5,1031,97,3.2,0,0,100,0,0,495,0,4,5,1
21-01-2017 06:00,0,0,1.4,1031,98,2.9,0,0,100,0,0,495,0,4,6,1
21-01-2017 06:15,0,0,1.4,1031,98,2.9,0,0,100,0,0,495,0,4,6,1
21-01-2017 06:30,0,0,1.4,1031,98,2.9,0,0,100,0,0,495,0,4,6,1
21-01-2017 06:45,0,0,1.4,1031,98,2.9,0,0,100,0,0,495,0,4,6,1
21-01-2017 07:00,0,0.4,1,1031,98,2.7,0,0,100,1,15,495,0.03,4,7,1
21-01-2017 07:15,0,3.6,1,1031,98,2.7,0,0,100,1,30,495,0.06,4,7,1
21-01-2017 07:30,34,8.6,1,1031,98,2.7,0,0,100,1,45,495,0.09,4,7,1
21-01-2017 07:45,70,5.7,1,1031,98,2.7,0,0,100,1,60,495,0.12,4,7,1
21-01-2017 08:00,115,3,1.1,1032,98,2.8,0,0,100,1,75,495,0.15,4,8,1
21-01-2017 08:15,154,4.5,1.1,1032,98,2.8,0,0,100,1,90,495,0.18,4,8,1
21-01-2017 08:30,200,5.5,1.1,1032,98,2.8,0,0,100,1,105,495,0.21,4,8,1
21-01-2017 08:45,222,6.3,1.1,1032,98,2.8,0,0,100,1,120,495,0.24,4,8,1
21-01-2017 09:00,238,5.6,1.5,1032,97,2.9,0,0,100,1,135,495,0.27,4,9,1
21-01-2017 09:15,285,5.3,1.5,1032,97,2.9,0,0,100,1,150,495,0.3,4,9,1
21-01-2017 09:30,313,5.6,1.5,1032,97,2.9,0,0,100,1,165,495,0.33,4,9,1
21-01-2017 09:45,324,5.9,1.5,1032,97,2.9,0,0,100,1,180,495,0.36,4,9,1
21-01-2017 10:00,343,6.1,1.7,1032,97,2.3,0,0,100,1,195,495,0.39,4,10,1
